Date,Vol.,MA(5),MA(10),MA(12),MA(20),MA(26),EMA(5),EMA(12),EMA(26),ROC(12),RSI(14),MACD,%K(14),%D(3),ATR(14),ADX(14),OBV,Aroon(25),%R(14),CCI(14)
8/21/2012,33070,95.718,94.433,94.18333333,92.1985,91.68461538,95.66614843,93.65833226,91.56941545,5.776805252,79.18858002,2.08891681,91.38576779,94.22462971,2.120466736,22.0316012,936410,76,-8.61423221,127.8348805
8/22/2012,217440,96.304,94.824,94.605,92.613,91.99384615,96.19743228,94.12320422,91.94797727,5.488069414,91.82493807,2.175226952,96.72131148,94.093272,2.060433398,23.34950042,1153850,76,-3.278688525,126.0526879
8/23/2012,225160,96.438,95.115,94.82166667,92.957,92.24,96.22162152,94.60578819,92.34146044,2.775701932,77.57644394,2.264327752,73.62924282,87.2454407,2.094688155,24.57326399,928690,84,-26.37075718,111.0920836
8/24/2012,204230,96.466,95.443,95.055,93.258,92.37423077,96.19774768,94.86182078,92.63246337,2.999464381,74.23312883,2.229357408,67.47720365,79.27591931,2.070781859,26.00807292,724460,84,-32.52279635,89.04856486
8/27/2012,230840,96.366,95.717,95.23083333,93.5425,92.52923077,95.95516512,95.06000219,92.89302164,2.260068552,62.22826087,2.166980558,57.14285714,66.0831012,2.15929744,26.99798124,493620,84,-42.85714286,71.86177254
8/28/2012,198460,96.296,96.007,95.51916667,93.956,92.84423077,96.08011008,95.12307878,93.08390892,3.725637989,68.86075949,2.039169857,70.21276596,64.94427558,2.105061909,26.9681641,692080,84,-29.78723404,69.16129032
8/29/2012,185890,95.942,96.123,95.74916667,94.285,93.11307692,95.88340672,95.30875897,93.32436011,2.976383048,62.19931271,1.984398854,57.44680851,61.60081054,2.069700344,26.94047676,506190,60,-42.55319149,47.39255184
8/30/2012,192460,95.612,96.025,95.84833333,94.6595,93.33038462,95.46227115,95.3366422,93.48477788,1.273680831,59.60482986,1.85186432,41.18589744,56.28182397,2.039721748,26.5514644,313730,60,-58.81410256,7.591516373
8/31/2012,249060,95.676,96.071,96.02666667,94.913,93.60269231,95.79818076,95.22638956,93.56886841,2.2686314,67.28280961,1.657521147,68.23734729,55.62335108,2.066170194,25.45737042,562790,60,-31.76265271,55.41161687
9/4/2012,256150,95.642,96.004,96.00166667,95.068,93.80153846,95.63212051,95.41771424,93.78376705,-0.313807531,58.28166519,1.633947194,46.70231729,52.04185401,2.09001518,25.25983224,306640,60,-53.29768271,45.85212895
9/5/2012,233040,95.448,95.872,95.9475,95.1525,94.01615385,95.54141367,95.39960436,93.8960806,-0.677012811,54.92822967,1.503523759,32.79816514,49.24594324,2.067156953,25.32624497,539680,60,-67.20183486,4.440034478
9/6/2012,327080,95.456,95.699,95.91083333,95.2615,94.30346154,95.53760912,95.39351138,94.00451907,-0.458476607,49.62566845,1.388992306,36.40552995,38.63533746,2.142360028,24.74444677,866760,60,-63.59447005,43.79569824
9/7/2012,293030,95.816,95.714,95.88916667,95.4145,94.59230769,95.83173941,95.41450963,94.11751766,-0.268928424,52.0854527,1.296991969,56.9124424,42.0387125,2.179334312,25.11471008,1159790,56,-43.0875576,26.58605316
9/10/2012,222000,95.83,95.753,95.82916667,95.598,94.95423077,96.06782627,95.56920045,94.28807191,-0.740283775,52.87588295,1.281128548,59.67741935,50.9984639,2.115810432,25.01391489,1381790,52,-40.32258065,53.2386992
9/11/2012,222010,96.204,95.923,95.90416667,95.82,95.17615385,96.43521752,95.71855423,94.4548814,0.934870676,52.4923703,1.263672835,74.19354839,63.59447005,2.052538259,24.92031936,1603800,36,-25.80645161,114.5913041
9/12/2012,223530,96.534,95.991,95.97583333,95.999,95.36115385,96.62681168,95.94185358,94.65600129,0.894435777,48.67162593,1.285852288,70.50691244,68.12596006,2.030928383,25.20929156,1380270,36,-29.49308756,144.006372
9/13/2012,291060,97.09,96.273,96.2125,96.198,95.53961538,97.18787445,96.1061838,94.83037157,2.974756468,60.49382716,1.275812232,94.16846652,79.62297578,2.033719213,25.86182045,1671330,92,-5.831533477,194.6880529
9/14/2012,271790,97.606,96.711,96.435,96.368,95.75692308,97.7919163,96.44523244,95.08812182,2.771722205,63.8483965,1.357110624,78.05255023,80.90930973,2.062024983,26.71869708,1943120,96,-21.94744977,261.3259242
9/17/2012,308270,97.622,96.726,96.52916667,96.3985,95.88230769,97.40127753,96.83827361,95.37789058,1.183369986,54.79566305,1.460383032,41.26738794,71.16280157,2.262594627,28.26619204,1634850,92,-58.73261206,50.50229969
9/18/2012,196210,97.246,96.725,96.585,96.3645,95.97538462,96.69751836,96.80469305,95.46989868,0.70809554,45.82664526,1.334794372,20.71097372,46.67697063,2.252409297,27.06671878,1438640,88,-79.28902628,-45.37323389
9/19/2012,133040,96.24,96.387,96.21083333,96.1295,95.94653846,95.12501224,96.57166335,95.45657285,-4.654296673,38.24514401,1.115090499,7.960741549,23.31303441,2.44295149,25.95292217,1305600,-12,-92.03925845,-246.0648892
9/20/2012,30140,94.952,96.021,95.925,95.86,95.88653846,94.04000816,95.86525361,95.19904894,-3.599160546,40.29640085,0.666204668,12.39754098,13.68975209,2.390597812,25.27051117,1275460,-16,-87.60245902,-294.0948207
9/21/2012,181040,93.73,95.668,95.71916667,95.691,95.83115385,93.65667211,95.2505992,94.95245272,-2.590184564,36.58170915,0.298146485,22.84836066,14.4022144,2.360555111,24.87290407,1456500,-16,-77.15163934,-158.2251277
9/24/2012,188320,92.792,95.207,95.41916667,95.48,95.69,93.08111474,94.8874301,94.79967844,-3.768449702,37.1667936,0.087751652,13.01229508,16.08606557,2.343372603,23.68374515,1268180,-16,-86.98770492,-173.8156503
9/25/2012,239020,92.008,94.627,94.99833333,95.275,95.51153846,92.51074316,94.43244085,94.58710967,-5.237502593,35.36316948,-0.15466882,8.121827411,14.66082772,2.363845989,23.21577192,1029160,-28,-91.87817259,-153.3696125
9/26/2012,272060,91.608,93.924,94.45166667,94.9575,95.28115385,91.66716211,93.9612961,94.34880525,-6.795110835,31.31313131,-0.387509146,8.97994769,10.03802339,2.36785699,22.97294857,757100,-32,-91.02005231,-175.5482739
9/27/2012,237290,91.604,93.278,94.00833333,94.7755,95.09538462,91.72810807,93.34878901,94.02519005,-5.474940825,35.56538219,-0.676401036,25.28334786,14.12837432,2.378010062,23.33968201,994390,-32,-74.71665214,-110.802479
9/28/2012,210200,91.464,92.597,93.60666667,94.654,94.90038462,91.88207205,93.11820609,93.86406486,-4.968559942,36.44859813,-0.745858772,28.24760244,20.836966,2.301723629,23.06425173,1204590,-32,-71.75239756,-77.38841462
10/1/2012,216010,91.574,92.183,93.12083333,94.4545,94.75461538,92.08138136,92.97540515,93.74006005,-5.93022073,35.07320178,-0.764654904,30.77593723,28.10229584,2.285171941,22.62401548,1420600,-32,-69.22406277,-62.35310283
10/2/2012,177730,91.678,91.843,92.52833333,94.284,94.59076923,92.01758758,92.89918897,93.64672227,-7.181818182,34.13878563,-0.747533299,25.6320837,28.21854112,2.216231088,21.8548738,1242870,-32,-74.3679163,-61.60743782
10/3/2012,339510,91.31,91.459,91.82166667,93.923,94.30884615,90.72505838,92.74392913,93.5165947,-8.776650797,22.64658419,-0.772665565,3.459119497,19.95571347,2.357214582,21.14067082,903360,-52,-96.5408805,-126.3819949
10/4/2012,291390,91.282,91.443,91.52333333,93.732,94.13115385,91.05337226,92.03563234,93.11832842,-3.756952461,33.02282254,-1.082696081,33.92554992,21.00558437,2.469556397,21.99090735,1194750,-52,-66.07445008,-85.00763412
10/5/2012,279130,90.82,91.142,91.34833333,93.405,93.91538462,90.66224817,91.98553506,93.0140078,-2.283105023,33.89101338,-1.02847274,22.87513116,20.08660019,2.486016655,22.76787785,915620,-52,-77.12486884,-85.42506074
10/8/2012,202690,90.19,90.882,91.13666667,93.0445,93.71192308,90.21816545,91.66160659,92.78185907,-2.764776314,35.20357498,-1.120252485,19.24439197,25.34835768,2.428444036,23.48935047,712930,-52,-80.75560803,-106.2180659
10/9/2012,378040,90.29,90.984,91.095,92.8055,93.555,90.9421103,91.30289788,92.52616581,-0.538271073,51.03066868,-1.223267926,76.38436482,39.50129599,2.513555177,24.43578367,1090970,-52,-23.61563518,-38.32622742
10/10/2012,303500,90.912,91.111,91.03833333,92.5175,93.39923077,91.0447402,91.47014436,92.51607945,-0.739693245,48.51816444,-1.04593509,57.81758958,51.14878212,2.52258695,23.45983088,787470,-52,-42.18241042,-20.41283653
10/11/2012,300090,90.984,91.133,91.09666667,92.2055,93.27269231,91.38649347,91.436276,92.42229579,0.766115793,48.02123552,-0.986019791,73.32214765,69.17470068,2.474545025,22.1711564,1087560,-52,-26.67785235,-11.16044642
10/12/2012,198460,91.38,91.1,91.25333333,91.8485,93.13153846,91.54432898,91.533772,92.3961998,2.08935319,49.82473711,-0.862427806,69.79865772,66.97946498,2.403506094,20.97453009,889100,-52,-30.20134228,-3.445611164
10/15/2012,269020,91.884,91.037,91.25333333,91.61,92.95576923,91.64621932,91.58396092,92.3564813,0,51.23583934,-0.772520379,69.63087248,70.91722595,2.403969945,19.8633771,620080,-52,-30.36912752,-25.69545796
10/16/2012,232220,91.824,91.057,91.245,91.45,92.78461538,91.79414621,91.62489001,92.31896417,-0.108471635,55.77449371,-0.694074156,73.65771812,71.02908277,2.305114949,19.50257888,852300,-52,-26.34228188,34.14238211
10/17/2012,226340,91.998,91.455,91.215,91.457,92.59038462,91.90276414,91.69644539,92.30200386,-0.389273356,50.82166768,-0.605558465,74.16107383,72.48322148,2.233321024,19.09143337,1078640,-52,-25.83892617,61.5577547
10/18/2012,184650,92.004,91.494,91.2325,91.4685,92.40153846,91.96850943,91.76160764,92.28852209,0.228534117,49.72067039,-0.52691445,73.82550336,73.88143177,2.211655236,18.3661305,893990,-52,-26.17449664,28.86184643
10/19/2012,123650,91.642,91.511,91.39166667,91.3265,92.08384615,91.32900629,91.813668,92.27455749,2.167007034,43.20089536,-0.460889488,39.4295302,62.47203579,2.283679862,18.15465529,770340,-48,-60.5704698,-29.28071292
10/22/2012,23960,91.018,91.451,91.14333333,91.1665,91.68884615,90.46267086,91.54233446,92.10977546,-3.249373024,41.50537634,-0.567440991,17.28187919,43.51230425,2.305559872,18.36063967,746380,-44,-82.71812081,-144.8277153
10/23/2012,309490,89.934,90.879,90.87583333,90.9315,91.30615385,89.19844724,91.10966762,91.85942172,-3.571428571,45.65345949,-0.749754094,12.29611041,23.0025066,2.398019881,19.24439937,436890,-96,-87.70388959,-224.7868642
10/24/2012,298160,88.656,90.327,90.57583333,90.719,90.93846154,88.04229816,90.42664184,91.47502011,-4.030001119,29.06162465,-1.048378274,9.059633028,12.87920755,2.407447033,20.90906577,138730,-92,-90.94036697,-228.7553909
10/25/2012,208680,87.446,89.725,90.0475,90.429,90.71038462,87.37819877,89.70408155,91.04946306,-6.862214525,35.00391543,-1.345381511,12.7293578,11.36170041,2.344057959,22.66756897,347410,-92,-87.2706422,-182.8580766
10/26/2012,212380,86.692,89.167,89.63333333,90.1335,90.49538462,87.01213251,89.14191516,90.67913247,-5.446575342,37.75100402,-1.537217306,15.36697248,12.3853211,2.27448239,24.3004648,559790,-40,-84.63302752,-154.999985
10/29/2012,145730,86.054,88.536,89.08916667,89.7865,90.21269231,86.52142168,88.70162052,90.3532708,-7.092429673,16.18953603,-1.651650282,9.777777778,12.62470268,2.238447934,25.88716756,414060,-52,-90.22222222,-140.4683187
10/30/2012,106220,85.856,87.895,88.57416667,89.476,89.97230769,86.24094778,88.21521736,89.99673222,-6.727629001,19.49616648,-1.781514861,12.15733015,12.4340268,2.159987367,27.4675617,520280,-52,-87.84266985,-118.3668014
10/31/2012,212580,85.958,87.307,88.10666667,89.381,89.775,86.24063186,87.82518392,89.67697428,-6.107784431,17.13641488,-1.851790359,18.83194279,13.58901691,2.118559698,28.93507054,732860,-52,-81.16805721,-86.81738264
11/1/2012,197180,86.166,86.806,87.69,89.15,89.66384615,86.52375457,87.58130947,89.42238359,-5.42947117,24.92113565,-1.841074121,28.96305125,19.98410807,2.074376863,29.41786005,930040,-52,-71.03694875,-65.98957718
11/2/2012,297310,85.882,86.287,87.085,88.899,89.395,85.96916971,87.5057234,89.24961444,-7.88102475,20.20460358,-1.743891039,2.383790226,16.72626142,2.110492801,29.66031037,632730,-52,-97.61620977,-88.14831789
11/5/2012,221400,85.904,85.979,86.5475,88.715,89.14346154,85.86277981,87.09868903,88.92445781,-7.003257329,23.77850163,-1.825768783,15.0401837,15.46234172,2.071171887,30.41982027,854130,-72,-84.9598163,-84.92613253
11/6/2012,303430,86.51,86.183,86.43583333,88.531,88.99846154,86.81185321,86.8758138,88.68190538,-1.488062188,38.86348792,-1.806091588,50.17221584,22.53206326,2.194659609,31.25112133,1157560,-72,-49.82778416,-20.1625518
11/7/2012,422210,86.15,86.054,86.07833333,88.1905,88.71192308,86.02123547,87.15799629,88.68398647,-4.83489237,30.4192229,-1.525990178,4.333333333,23.18191096,2.377183923,29.50414699,735350,-80,-95.66666667,-66.1434483
11/8/2012,296600,85.75,85.958,85.94666667,87.8415,88.59461538,85.71082365,86.73984301,88.3696171,-1.823006807,36.34361233,-1.629774085,15.40740741,23.30431886,2.313099357,28.54342828,1031950,-80,-84.59259259,-81.18094919
11/9/2012,322400,85.992,85.937,85.975,87.552,88.37769231,85.8305491,86.48602101,88.1266825,0.396593958,42.53647587,-1.640661487,38.54961832,19.43011969,2.336449403,27.65133233,1354350,-80,-61.45038168,-58.9910033
11/12/2012,280690,85.976,85.94,85.935,87.238,88.21192308,85.7436994,86.42201778,87.97433565,-0.557815224,46.61746617,-1.552317868,29.40038685,27.78580419,2.260274445,26.13852141,1073660,-80,-70.59961315,-51.26102455
11/13/2012,352250,85.31,85.91,85.86,86.9025,88.06,85.62246627,86.29093812,87.79623671,-1.043115438,48.87169568,-1.505298589,25.72533849,31.22511455,2.197397699,24.73376842,721410,-80,-74.27466151,-65.6389599
11/14/2012,265310,85.686,85.918,85.925,86.6125,87.82653846,85.85497751,86.15079379,87.61725621,0.911854103,50.83694978,-1.466462419,43.90715667,33.01096067,2.163297864,23.82318582,986720,-52,-56.09284333,-34.89578268
11/15/2012,168100,85.758,85.754,85.90583333,86.28,87.60346154,85.71998501,86.17682552,87.52116316,-0.26844071,47.52534287,-1.344337642,27.07930368,32.23726628,2.162348016,22.50013424,818620,-52,-72.92069632,-47.61357102
11/16/2012,40710,85.878,85.935,85.94166667,86.111,87.39576923,86.03665667,86.06500621,87.36774367,0.498608534,53.27536232,-1.302737459,50.67698259,40.55448098,2.150037444,21.423409,859330,-52,-49.32301741,9.094775411
11/19/2012,247080,86.62,86.298,86.12416667,86.1385,87.29653846,87.11777111,86.15808218,87.31605895,2.514640028,59.12778905,-1.157976775,90.95652174,56.23760267,2.220034769,20.29233583,1106410,-52,-9.043478261,271.1000536
11/20/2012,322630,86.894,86.102,86.28166667,86.1425,87.10038462,86.99518074,86.63837723,87.46153607,2.227197737,51.17565698,-0.82315884,46.95652174,62.86334202,2.283603714,20.11889424,783780,-52,-53.04347826,127.1985725
11/21/2012,220980,87.106,86.396,86.42583333,86.225,86.91923077,87.12345383,86.65554996,87.40882969,2.019848219,50.67536097,-0.75327973,57.91304348,65.27536232,2.229060592,19.3299641,1004760,-52,-42.08695652,95.32602424
11/23/2012,104940,87.672,86.715,86.39,86.3365,86.77153846,87.50896922,86.76700381,87.40669416,-0.48472551,58.49056604,-0.639690345,73.56521739,59.47826087,2.199841978,18.59738611,1109700,-52,-26.43478261,127.6549543
11/26/2012,156590,87.886,86.882,86.665,86.4095,86.60384615,87.58597948,86.99977246,87.47138348,3.908100426,55.25389643,-0.471611023,64.17391304,65.2173913,2.115567551,18.27833889,953110,-48,-35.82608696,104.3207232
11/27/2012,210470,87.466,87.043,86.83916667,86.4915,86.49346154,87.45065299,87.11365362,87.491281,2.456222823,45.60092007,-0.377627382,54.43478261,64.05797101,2.065884155,17.98208076,742640,32,-45.56521739,69.16018065
11/28/2012,249740,87.414,87.154,86.87416667,86.532,86.40730769,87.13043532,87.12386075,87.46822315,0.487974904,57.42215786,-0.344362395,41.62257496,53.41042354,2.059749572,17.36083363,492900,32,-58.37742504,-7.426970193
11/29/2012,270030,87.552,87.329,87.0825,86.6235,86.46115385,87.44362355,87.02634371,87.39576217,2.921584668,60.10854817,-0.36941846,69.48853616,55.18196457,2.06976746,16.49208013,762930,32,-30.51146384,83.54468494
11/30/2012,216210,87.678,87.675,87.37666667,86.7145,86.58346154,87.9324157,87.18690622,87.44570572,4.134457718,59.7260274,-0.258799497,82.98279159,64.69796757,2.030498355,15.81351047,979140,32,-17.01720841,114.7089947
12/3/2012,235990,87.948,87.917,87.6075,86.926,86.70038462,88.31827713,87.45199757,87.55417196,3.208989805,62.32492997,-0.102174389,78.47222222,76.98118332,2.004748473,15.36267403,1215130,68,-21.52777778,148.4447061
12/4/2012,206270,88.212,87.839,87.86166667,87.0685,86.78576923,88.37885142,87.70399794,87.667937,3.569338795,60.626703,0.036060945,67.61061947,76.35521109,1.976552153,15.68668369,1008860,68,-32.38938053,84.75384432
12/5/2012,220850,88.49,87.952,87.9625,87.027,86.87576923,88.21256761,87.8264598,87.7295713,1.39610015,55.43175487,0.096888503,56.63716814,67.57333661,1.948941285,15.20445199,788010,68,-43.36283186,65.71831648
12/6/2012,269290,88.128,87.84,87.71083333,87.118,86.89807692,87.56171174,87.83469675,87.74071416,-3.382616487,52.68034414,0.09398259,23.35216573,49.19998445,1.991874051,14.68010104,518720,68,-76.64783427,-20.75626798
12/7/2012,244990,87.532,87.605,87.6425,87.16,86.88615385,87.01780783,87.59243571,87.63103163,-0.945244957,47.39803094,-0.038595918,11.46881288,30.48604891,1.93174019,14.19758787,273730,68,-88.53118712,-59.99113432
12/10/2012,211600,86.826,87.387,87.49083333,87.1345,86.82730769,86.53187189,87.33667637,87.50502929,-2.082856489,34.47412354,-0.168352916,4.6,13.1403262,1.897330176,13.74953993,62130,68,-95.4,-82.59753793
12/11/2012,217860,86.284,87.248,87.28333333,87.1455,86.86307692,86.28458126,87.06334155,87.36095305,-2.820570911,45.04132231,-0.297611499,11.328125,9.132312626,1.844663735,13.59836298,279990,68,-88.671875,-89.22139097
12/12/2012,300350,86.062,87.276,87.2025,87.215,86.90615385,86.4463875,86.86744285,87.24458615,-1.105539093,46.95912263,-0.377143306,30.46875,15.465625,1.855759183,13.53177189,580340,68,-69.53125,-35.47338895
12/13/2012,228420,85.988,87.058,87.095,87.1935,86.79769231,86.260925,86.85245164,87.20943162,-1.479697178,38.06193806,-0.356979983,13.28125,18.359375,1.806062098,12.63287298,351920,60,-86.71875,-72.56982559
12/14/2012,218270,86.148,86.84,87.115,87.2575,86.88576923,86.41728334,86.70438216,87.11169595,0.277488727,45.10184287,-0.407313791,29.6875,24.47916667,1.750629091,11.79818114,570190,60,-70.3125,-53.46687211
12/17/2012,157230,86.476,86.651,87.0425,87.284,86.96692308,86.67818889,86.70832336,87.08342217,-0.987850573,50.09784736,-0.37509881,38.8671875,27.27864583,1.713441299,11.02311014,727420,52,-61.1328125,-14.25959781
12/18/2012,93130,86.904,86.594,86.96083333,87.2165,87.03846154,87.09545926,86.78396592,87.09205757,-1.102238218,57.01754386,-0.308091645,53.125,40.55989583,1.659624063,10.893589,820550,52,-46.875,43.96489714
12/19/2012,36810,87.452,86.757,86.99583333,87.3545,87.19,87.90030617,86.96027886,87.15412738,0.471433382,57.01754386,-0.19384852,83.984375,58.65885417,1.690365202,11.08900809,857360,44,-16.015625,134.5643019
12/20/2012,178140,88.3,87.144,87.13166667,87.492,87.37269231,88.64353745,87.35254365,87.32863646,1.84180791,56.07569721,0.023907188,92.30769231,76.47235577,1.661053402,12.31026253,1035500,96,-7.692307692,170.6666667
12/21/2012,180380,88.686,87.417,87.19666667,87.511,87.46269231,88.64902497,87.77984463,87.53614487,0.887573964,48.10238305,0.243699755,64.72795497,80.34000743,1.69740673,13.76530695,855120,92,-35.27204503,88.41684233
